,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
8974,17d9a346eaedf1d0,"""

Are you a pole smoker? Do you suck cock?  —Preceding unsigned comment added by 173.70.228.251   """,1,0,1,0,0,0
133049,c7c13ead5d9bcac9,"""

 Who do you think you are? 

Who died and made you king of other people's talk pages, Guy?  Or, is it just that you're so far up Jimbo's ass (after all, you were his digital """"wingman"""" a couple of nights before he went to bang Marsden, weren't you?) that you've lost all sight of what it means to be a man who stands on his own two feet?  You are a disgusting thing, Chapman.  Just reprehensible. - 2601:42:C104:28F0:508D:35A5:655A:BEC8  """,1,0,1,0,1,0
100426,199da72e3b8ae787,"""Your Malicious Censorship Will Cease==
DVdm-
Fie on you for your malicious censorship of my good faith addition of a Criticisms of RT section to four RT articles.  You must be some kind of wretch, misfit or punk, or any combination thereof. You must be lower than excrement at the bottom of a municipal sewage system. You confuse science with censorship. You present theory and fantasy as fact and then censor my well-referenced material by qualified scientists calling it """"crackpot."""" Were Nobel laureates Rutherford and Soddy crackpots? Was Bell Laboratories scientist Herbert Ives a crackpot? Inasmuch as your reversions were improper, I will reinstate this material.  If you delete it again you will suffer the consequences.  This is your last warning.        

==""",1,0,0,0,0,0
54584,91e5dcf109bcd548,You little bitch trying to get away with your crap. http://comm.colorado.edu/~jacksonj/research/coon.pdf This the link here as well as other links of modern scientists disproving this claim. This piece tells the origins of why Coon did his work and why he is wrong today. Page 29 it begins https://www.academia.edu/1086757/_All_With_Theories_To_Sell_Carleton_S._Coon_Bentley_Glass_Marston_Bates_and_the_struggle_by_life_scientists_in_the_United_States_to_construct_a_social_mission_after_World_War_II,1,0,1,0,1,0
145835,22d5eec1aff65fb5,"Now, yes. He was born several centuries ago. But that is kinda off topic. What we are talking about here is about these MD-promoting users that are wrecking the naturopathy-related articles' NPOV.",0,0,0,0,0,0
130801,bbc55333098eb8c2,"Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.  | Talk",0,0,0,0,0,0
152205,8969935ba9e29b8f,", then immediately after spell said as saif",0,0,0,0,0,0
81015,d8b4187985e83867,"""
Again, no. Look at the source where you will see Franklin Roosevelt's bookplate made without a motto. Motto's are not part of a blazon, a blazon is a description of a coat of arms, and a motto is not part of the coat of arms, but are external embellishments often added. And the arms were not awarded, where did you get that notion? Read the source, okay? And maybe this would make more sense to you. [tk]  """,0,0,0,0,0,0
13239,230865f6867a1245,"Don't lie in edit summaries 

Looking at your editing history, I notice that on at least two occassions you have claimed to be removing content when in actual fact you are adding links to a site called wordswithmeaning.org. Please don't mislead with your edit summaries or you may be blocked.",0,0,0,0,0,0
118437,78cb056680818097,"I am not saying this because I just want to see naked people if that's what your applying. I know their images on Wikipedia and Wikimedia that show more. Shouldn't they be here? I'm not saying there should be a lot here, I just think it will fit with the topic better. 74.89.58.36",0,0,0,0,0,0
123754,95e0f6900232b907,""":YOU may """"regard"""" HGB however you like, but *I* regarde her as a sexuality ooozing lava hot pussy wagon. WORD. 132.3.65.68  

""",1,0,0,0,0,0
17086,2d0ddc58e42e5202,"you stupid mother fucker, i made 1 mistake and you and your fucking rules fucks it up. why dont you fix it instead of delete it like a lazy motherfucker that you are... go ahead, report me, its my true opinions.",1,1,1,0,1,0
17491,2e34d999b8e0ea3b,"John-the-younger 

Your opinion is solicited at Talk:John Whitelaw (general)#John-the-younger. Cheers,",0,0,0,0,0,0
30426,50bdda1668af0a5b,"Faggots, Freaks, Drunks, and Junkies 

Jim sucks donkey balls",1,0,1,0,1,1
112992,5c54d04ea1d64bad,Go and fist yourself you arrogant prick,1,0,0,0,1,0
124582,9a7c1377e0d3e252,"""

Snapple Real Facts

Are all of these facts actually confirmed to be true? I know I've gotten one multiple times stating """"A duck's quack does not echo"""", and I've also seen one stating """"A goldfish's attention span is three seconds."""" These are not actually true (at least if you believe MythBusters). I'm not sure if there's actually that much concern over the veracity of the stuff they print on Snapple caps, so it may not be pertinent to the article, but I thought I'd throw this idea out here to see what people think.  """,0,0,0,0,0,0
137886,e1dfeee269faf23c,""", but you should read the guide to appealing blocks first.
Materialscientist (talk) 
An admin can block you again now that you've continued to make the very same contentious edit that got you blocked initially. If you continue to make that addition, which multiple editors have removed, and if you continue to refuse to discuss the issue on the article's talk page, this is fair warning that I will notify the above admin of your end-run disruptive editing. Tenebrae (talk) 
Civility warning I

While we all offer edits which tend to improve the article, you need to exercise better caution in your edit summaries. [This] is not an example of civility; calling child is a fairly certain way to ensure your edits are met in the harshest possible light. In other words, knock off the bullshit sarcasm, or you won't like the ensuing discussion. - Jack Sebastian (talk) 
Allow me to be somewhat more clear: the next uncivil remark you make in an edit summary will find you taking a somewhat longer break than your previous block. We tend to block people for that sort of behavior. Consider my previous comment a request; consider this one a warning. - Jack Sebastian (talk) 
July 2012

The edits you have been reverting have not been made in bad faith, so they are not vandalism. You should also mind WP:3RR and your attitude. Someguy1221 (talk) 
Your recent edits

Information.svg Hello. In case you didn't know, when you add content to talk pages and Wikipedia pages that have open discussion, you should sign your posts by typing four tildes (    ) at the end of your comment. You could also click on the signature button Insert-signature.png or Button sig.png located above the edit window. This will automatically insert a signature with your username or IP address and the time you posted the comment. This information is useful because other editors will be able to tell who said what, and when they said it. Thank you. SineBot (talk) 
 Please stop attacking other editors, as you did on Juno Temple. If you continue, you may be blocked from editing Wikipedia. Your last edit summary referred to numerous editors on Juno Temple as morons. This is unacceptable and I noticed you have been warned for civility previously. If you believe the other editors are acting improperly, then report them to the appropriate Wikipedia noticeboard. If it is a content dispute, please work it out on the talk page. Thanks. Safiel (talk) 
Further comment on article Juno Temple
In your edit summaries, you indicate that you are relying on IMDB as a reliable source. Please read the following brief guideline at WP:IMDB. As a user edited resource, IMDB is not considered a reliable source for making material edits to an article. However, it is ok to make an external link from an article to an IMDB article. I am not taking sides as to whether you or the other editors are correct as to the dispute on Juno Temple, but IMDB is not an acceptable source for making your argument. Thanks. Safiel (talk) 
Disambiguation link notification for January 7

Hi. Thank you for your recent edits. Wikipedia appreciates your help. We noticed though that when you edited Littleton, Colorado, you added a link pointing to the disambiguation page Glee (check to confirm | fix with Dab solver). Such links are almost always unintended, since a disambiguation page is merely a list of """"Did you mean..."""" article titles. Read the FAQ • Join us at the DPL WikiProject.
It's OK to remove this message. Also, to stop receiving these messages, follow these opt-out instructions. Thanks, DPL bot (talk) 
August 2014

Information icon Hello, I'm STATicVapor. I noticed that you recently removed some content from Scooby-Doo! WrestleMania Mystery without explaining why. In the future, it would be helpful to others if you described your changes to Wikipedia with an accurate edit summary. If this was a mistake, don't worry; I restored the removed content. If you would like to experiment, please use the sandbox. If you think I made a mistake, or if you have any questions, you can leave me a message on my talk page. Thanks! STATic message me! 
File:Orologio rosso or File:Orologio verde DOT SVG (red clock or green clock icon, from Wikimedia Commons)This blocked user's unblock request has been reviewed by an administrator, who declined the request. Other administrators may also review this block, but should not override the decision without good reason (see the blocking policy). Do not remove this unblock review while you are blocked.",0,0,0,0,0,0
53526,8f19ed436437e642,(looks poorly done that way),0,0,0,0,0,0
157545,dfff5d030cf8fc6a,"""

Perhaps if both questions had been asked in the same survey: """"do you understand the scientific method?"""" and """"do you believe in ESP?""""; and the results had shown a significantly greater level of ignorance of the scientific method amongst ESP believers than others, then your conclusion might be valid. As it is, you have two different surveys about two different things and you cannot simply join up the results to show what you want to show. Consider if a third survey had shown that 99% of the population believes the world is round; could you then conclude that the vast majority of those that believe the world is round only do so because they do not understand the scientific method?  """,0,0,0,0,0,0
