,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
15631,29469436c8dfb61a,"History 

The history section is riddled with contradictions. Until someone provides a good reason to leave them in place, I'll be removing them.",0,0,0,0,0,0,non-toxic
156738,d2eac3d3e3b87e8e,"Calling you a dildo is not vandalism (seriously, go look it up.  Ask an administrator if you don't believe me.)  I am humorous, you're just ignorant. FRACTIONS (t | c)",1,0,0,0,0,0,toxic
58800,9d7aba9b5957829a,"""Dear Huon, User:Knisfo Is not giving accurate information on the Infobox official language of the African Union, as the AU has no 4 working languages, African Union has 6 official languages ​​and """"any African language."""" Either are official languages ​​may be used as a working language. Here is a video from Youtube where it takes place in one of the Summit of the African Union, the announcement of the formalization of the Spanish in the organization. Wikipedia is not giving accurate information on this issue because a publisher called User:Knisfo  to change without any real source is allowed, just do not provide any evidence of his claim.

Equatorial Guinea President Teodoro Obiang, """"Announces Spanish as Official Language of African Union""""

The announcement happened during a press conference on 30 July 2011 immediately following the third day of the 17th Ordinary African Union Summit at the Sipopo International Conference Center on the island of Bata in the Republic of Equatorial Guinea. https://www.youtube.com/watch?v=hXYtVDz29wc — Preceding unsigned comment added by 80.103.69.206 (talk) 

""",0,0,0,0,0,0,non-toxic
88354,ec5b8f6029ffd56a,"Removing Pan-Turkist Agenda 

I'm an Arab historian and I see that pan-Turkists have once again tried changing historical facts.

Khawarezm was always a Persianized society. Keep your pan-Turkist agendas out of these articles.

Wa'salam.",0,0,0,0,0,0,non-toxic
153644,a04fe164b91ed010,"|action5=GAR
|action5date=22:24, 1 June 2014
|action5link=Wikipedia:Good article reassessment/The Sword of Shannara/1
|action5result=kept
|action5oldid=606506788",0,0,0,0,0,0,non-toxic
147516,3d8d9145de0c18b7,Please remove the  template from any articles you object to their deletion. I would also note that some of your comments are certainly non-civil and could possibly be interpreted as personal attacks; I would advise you to moderate your tone slightly.,0,0,0,0,0,0,non-toxic
92256,f6a7323f5a8095c6,Die in a fire.  76.122.79.82,1,0,0,0,0,0,toxic
57907,9b0e03df6e010557,"Aw, go fk off a Dragon Bit-h! You lonesome idiot! Lose yourself! Dragon Balls! WHy the fk do you like a nerdy sci-fi animay? Are you a fk? Sarujo is a fk. He goes next on my fk list!",1,0,0,0,0,0,toxic
138621,e5b58686140c8631,"Atabek again when you call Kasravi a pan-Iranian nationalists and not acceptable, then I can call Tapper an anthropologist which he is.  If Kasravi is quoted by scholars such as Minorsky, Frye, Savory then his historical works are obviously acceptable.  Also note this: []  Articles should rely on reliable, third-party published sources with a reputation for fact-checking and accuracy. Sources should be appropriate to the claims made: exceptional claims require stronger sources. See Wikipedia:Verifiability#Sources..  Note that is why I quote from Savory a Safavid historian and say that he is stronger source than Tapper who is an anthropologist.  And furthermore I asked for direct proof with regards to your statement.  Actually you quote says: Esmail I proclaimed himself Shah of Azerbaijan.  Now I ask where?  And then you bring me a quote from Tapper who is an anthropologist.  Then I of course say that Savory who is a Safavid historian with much more qualifications does not claim Esmail I made such a proclamation.   It is true that he controlled Gilan also (but perhaps not all of it).. As per Iran , it is mentioned as the country of Safavids by many sources.  Including Sultan Selim I when he attacked Iran. 
 تا ز استانبول لشکر سوی ایران تاختم تاج صوفی غرقه خون و ملامت ساختم.  Thus we have a direct source referring to the country of Esmail I as Iran .  And I do not need to bring direct reference like this because Safavid historians are strong enough source to quote.
 Note I repeat from the source. Although initially ruler of Azerbaijan only, by the year 916/1510 Esma@¿^l was master of the whole of Persia, having crushed the residual forces of the Aq Qoyunlu and driven the Uzbeks out of the northeastern frontier province of Khorasan..  seems correct but either way it is from strong source.  But until we have proof of proclamation from Esmail I himself  I am the Shah of Azerbaijan, then claiming Esmail I proclaimed himself shah of Azerbaijan is not valid.  He proclaimed himself Shah in Azerbaijan is different though as he was crowned in Tarbiz.  And yes he did own part of Gilan as well, and this angle can be argued from Encyclopedia Islam quote which I have brought above already.  So basically I am asking you for the Minorsky quote you mentioned but quoting from an anthropologist when it contradicts Safavid historians or when Safavid historians are stronger source in my opinion is not valid.  
 As per Arbcomm, there are admins I can report personal attacks outside of there and thus I mentioned the warning.   I have no interest for getting personal as you said either.  So lets keep it professional.  Thanks",0,0,0,0,0,0,non-toxic
115005,66fcb3a93c10b800,"One of the links in the article gives the same form as you, so we might as well change it.—",0,0,0,0,0,0,non-toxic
146925,33f020971feedbcb,"}}
{{merged-from | Mars Pathfinder Rover | 14:47, 20 June 2008‎| talk=no",0,0,0,0,0,0,non-toxic
97347,08d55c22a0f135ff,"""

 Please do not vandalize pages, as you did with this edit to Melissa. If you continue to do so, you will be blocked from editing.   """,0,0,0,0,0,0,non-toxic
9347,18d0dff49aba8f19,Before I go on making any brilliant proposals (which I fear may insult you and lead to some sense that I'm trying to be disruptive) perhaps you would be so kind as to propose what steps you believe we should take to resolve this dispute?,0,0,0,0,0,0,non-toxic
35866,5fd7ee98136afd5d,MATE YOU ARE PATHETIC> Stop it. You are really irritating me,1,0,0,0,1,0,insult
93590,fa3fb591140a1d0f,". Please read the welcome page and other links to learn about appropriate writing and editing here.   03:11, 29 Sep 2004 (UTC)",0,0,0,0,0,0,non-toxic
73014,c35bd093cf7056d9,YOU FUCKING IDIOT 75.125.163.147,1,0,1,0,1,0,toxic
110500,4f2ffdc3efe235fa,"(UTC)
 Yes! this would be wonderful )   16:03, 7 September 2009",0,0,0,0,0,0,non-toxic
154899,b59fab2b41eb668f,"this is a pictures ure of me epicgenius.  i do this every day and night. 

Donkey he haw",1,0,0,0,0,0,toxic
152416,8d095ba1caddf5a5,Phil Knight why don't you die?,1,0,0,1,0,0,threat
81441,d9d96dabf5f92ecf,High five! Nice one. -Some random IP address that Will probably get blocked again soon and have to move to another computer.,0,0,0,0,0,0,non-toxic
155912,c5c19e34d13396dd,"""

The efforts by Elonka, et. al., to ratify this laughable whitewash of an article are just ludicrous. There is utterly nothing """"neutral"""" about what Wikipedia has puked out onto the Internet about Matt Sanchez. ref  """,1,0,0,0,0,0,toxic
1355,03b0141f824d81f2,Always good to have the ignorant and mentally defective getting together. Die soon,1,0,0,0,1,0,insult
92923,f872f8a8d6aadcd2,Postal counties of the United Kingdom|,0,0,0,0,0,0,non-toxic
21480,389f90f5191bb44e,"RE: Vandalism 
Damn straight this will be the last warning I will recieve for vandalism.  Have a look at my posts.  It is pure genius.  Watch out when S(nake)InTheG(rass)2 is lurking.",0,0,0,0,0,0,non-toxic
113767,606005cd5410b671,"Hello
Hi Harebag!  Welcome!  When I saw the article on the Pigeon Force Police 
Department, I thought it was a joke.  It is real.  I also started a new article on Larry Buendorf.  He's a secret service agent that wrestled a presidential assassin to the ground.  Any suggestions for improvement, let me know.  As for your article, I suggest a little background.  Mention the city and state name.  Fix the link.  Good Luck on editing!  

Additional suggestions for Pigeon Force PD: Who's the chief? Any major history? Big crime solved? Any controversy or major lawsuit against it? When was it established? Was the area patrolled by the county sheriff before then and then the city was established (if so when?).  These are just tips.  Otherwise, there is a risk that someone will petition for the article's deletion because there is a board for that (thus destroying your hard work).  That's the reason that I wrote quite a bit about my new article first rather than just start out with a few sentences and add to it slowly.  I do plan to add more to my article, though.",0,0,0,0,0,0,non-toxic
105041,31e6f99f08d55c4a,faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot f,1,1,0,0,1,0,severe_toxic
