,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
104492,2f08a885faea319e,I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I,1,0,0,0,0,0,toxic
61645,a4febfc2262711d4,They're all coming out for the trough.,0,0,0,0,0,0,non-toxic
101498,1f3d8cc53047a963,"You are such a fucking hypocrite1111oneone!!!!!! 

I hope you get raped and killed by some lunatic like Andrew Morrow or Verne Troyeur.",1,0,1,0,1,0,toxic
90597,f266183f81aaaaee,"your dogooding liberalism makes me puke.
dickhead.",1,0,1,0,1,0,obscene
90708,f2b19338374d194a,. People are intrested in youth football,0,0,0,0,0,0,non-toxic
109501,49b5ca3a38d74e2d,"Nick, you openly told me that you are a sock puppet of someone.",1,0,0,0,0,0,toxic
140583,f04bab5f56088531,Any sources for this page?,0,0,0,0,0,0,non-toxic
124453,99c3579ecfbe498d,"""
Thanks! Those hair candles look dangerous, and the buns look delicious.  • XAЯAbИAM """,0,0,0,0,0,0,non-toxic
28886,4c8b85be08ecefb0,The leftist cowards are so afraid of terrorist attacks that they will bend over backwards for the Muhammadans.,1,0,0,0,0,0,toxic
143284,fe3ef23751b00d97,"I fapped hard to this
This page made me cum all over my computer screen. Many thanks Wikipedia. 124.188.70.214",1,0,1,0,0,0,toxic
12921,223c798831f87271,"January 2007 
Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",0,0,0,0,0,0,non-toxic
127952,ac528d4ec4bfc165,"therefore you are a pedo, you fuck little boys",1,0,1,0,1,0,obscene
73125,c39ebf65036c5360,"""

 The Signpost: 03 June 2015 

 Read this Signpost in full
 Single-page
 Unsubscribe
   
""",0,0,0,0,0,0,non-toxic
113348,5e22716c67f16a87,"In chemistry, water is actually an acid and a base, albeit weak ones.   Water is both a weak acid and base because its ionization constant is
10^-7.  This is how water can create something like the Grand canyon via erosion?  We usually consider waster to be neutral, however, in terms of classifying water from a chemical analysis standpoint, water has the properties of an acid and a base.  The following are various definitions of the acid/base dichotomy:

Arrhenius:
acid: generates [H+] in solution
base: generates [OH-] in solution

Brønsted-Lowery:
acid: anything that donates a [H+] (proton donor)
base: anything that accepts a [H+] (proton acceptor)

Lewis:
acid: accepts an electron pair
base: donates an electron pair

THC Loadee",0,0,0,0,0,0,non-toxic
147619,3f252c5b8db86046,"Christmas Message 

I hope you die in hell you filthy pig. your anime, filthy slum-apartment, plus your renowned dick sucking, qualifies you for no more than head prostitute of your filthy family. I hope your father died an early death from painful STDs contracted from taking it in the ass from your brother. You think STDs aren't contracted from anal sex? They are when your mom is using dirty needles to shoot both your mom and dad up in the process. Clearly your mom died of a drug overdose. Your siblings deserve to be hit by a truck and school bus and then fucked by your necrophiliac girlfriend (oh wait, you've never had one). Eat shit.",1,1,1,1,1,0,threat
47477,7ed4b14cde95fdae,"HAVE THOUSANDS OF IPS, CAN DO THIS ALL DAY 

KEBRON HOW IS PAMELA JONES AND BRUCE, IS IBM STILL PAYING YOU FOR LIBELING PEOPLE ONLINE?  AND STALKING WP

 NETWORK FORENSICS 

You might want to wonder about someone who owns a security company and harrasign them on wikipedia nad what they could be doing monitoring you on wikipedia.  You are really stupid.",0,0,0,0,1,0,insult
38199,65f3e7fec1a650f3,"Dahlia Tal does die 

Dahlia Tal does die. If you don't kill her in the elevator, she appears later as a sniper and then you have no choice but to kill her. Stop changing what I edit. It's getting annoying.",1,0,0,0,0,0,toxic
662,01ccf4d20d31dfbe,"Hebrew Name of Lydia 
Appologies to Til Eulenspiegel I thought you were one of the idiots which your user page indicates you actually do well struggling against. 
Genesis 10:יג  וּמִצְרַיִם יָלַד אֶת-לוּדִים וְאֶת-עֲנָמִים, וְאֶת-לְהָבִיםוְאֶת-נַפְתֻּחִים.TAB13 And Mizraim begot Ludim, and Anamim, and Lehabim, and Naphtuhim,
You see Ludim are from Mitzraim not to be confused with Lud son of Shem (in the far east).
Best wishes and keep up the good work.81.103.121.144",0,0,0,0,1,0,insult
64354,ac3683f366c8e7b2,"""

Yeah, that was merged into a category (???).  And unfortunately you can't move pages in category space, so it's impossible to preserve that page's history.   """,0,0,0,0,0,0,non-toxic
44539,76faf547de0a0bff,"""
Google Scholar turned up a hit for this 42-page paper by a gentleman named Ian Kirk, who's apparently a professor at Goldsmiths College.  According to his personal website, it was written while he was pursuing his masters' degree, but there's no publication information listed.  It discusses, among other things, the ambiguity of the ending.  Is that worth adding as a cite? - 
Also, I found a citation for the deleted dream sequence in Google book search.  It's on pages 111 and 112 of the book """"Who Wrote That Movie: Screenwriting in Review: 2000-2002"""" by Chris C Wehner (ISBN 0595292690). - """,0,0,0,0,0,0,non-toxic
29706,4ed9ac3a6f092861,"""in Shrek 2, Pinoccio is doing a """"Mission Impossible Stunt"""", hanging by a rope tied to him with Mission Impossible song playing, he then needs his nose to grow so he has to lie when one says """"Just say You where Women's underwear"""" and he does but his nose doesn't grow, and they reveal he is wearing a thong, Pinoccio=Tom, Pink Thong accuses him of being gay.

""",1,0,0,0,0,0,toxic
142655,fb0d738ca6a6502f,"""

It adheres to the current definition of a flat engine. Perhaps the definition should be revised. George Brough himself described it a """"flat vertical"""" engine. According to reports five had been manufactured before production was interrupted by the war. I've moved my contribution to the article over the Brough Superior Golden Dream.

  """,0,0,0,0,0,0,non-toxic
22525,3b7a520502d907c1,Bold textYPU GUYS FUCKEN SUCK!!!,1,0,1,0,1,0,insult
150829,72b3beb99f36b71f,"No vandalism in tge recent edit history of this IP, if you don't mind I want to finish writing what I was writing, and I don't understand what was so offensive about mocking a creationist for using the 'dark matter argument'",1,0,0,0,0,0,toxic
20877,3717026e98cec127,"""

NSA Human Experiments
So, Kieth Alexander (NSA) is part of this group...

Looks like the beans are being exposed on how this group """"influences"""" large populations and politicians:

http://deepthought.newsvine.com/intelligence-gathering

The NSA has a network of satellites, operating under the guise of Echelon, that use low frequency radio to interface with the human brain.  Supported by a supercomputer based strong A.I. with 20-30 years active experience, it is being used to coordinate global operations.

Can everyone say RICO???  —Preceding unsigned comment added by 78.146.84.49   """,0,0,0,0,0,0,non-toxic
60041,a0b2f29fec82305f,you son of a bitch...i can get more unblocks you dumbass. you fag do you wanna suck my dick....you fag or do you wanna take it in the ass...my dick is out for you....hahahah..i am getting my friends today to swarm this site to take over},1,0,1,0,1,0,insult
103946,2c268795b3b37b74,"""
You dopy little fuck, """"wee curry monster"""".  I was supposed to ask you for references, was I?  You seem to have forgotten that you were the one who was reverting without any explanation, except for """"rv IP edits"""".  The onus was on you to justify your edits - I explained mine.  You never bothered to do so.  You talk now as if you actually have some knowledge about Gow and his death.  Funny, then, that you made no edits to the article at all at any point until after you decided to stalk my edits.  Now, if you're all upset that I'm rude, well, just stop being a retard, and I'll stop treating you like one.  How about that?  190.46.108.141  
""",1,0,1,0,1,0,toxic
