,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
130951,bca30bc5e3c14302,"Southpark:
Specifically, you are warned against prolonged discussions with administrators. The cost of each reply increases exponentially. Those who are bent on this behavior, can easily lose their entire fortune. In the event of bankruptcy, the player must begin again as a new character from scratch. Considerate and loving admins try to prevent this by responding to easy rejoinders, and remaining silent to more ruinous replies.",0,0,0,0,0,0
24831,41af9e43badaa132,"The problem with any use of the word 'informer' is that it is pejorative and used as an heinous insult in Irish republican circles. Informers are thus bad people, but usually people who are in some way treasonable. This makes the word's use completely inappropriate in relation to the Dunmanway massacre as none of those killed had any loyalty to the IRA. They may well have been close to the security forces (RIC or army) and helped them but this is what they were brought up to do. 
A neutral (NPOV) phrasing might be that they would probably have assisted the RIC and army or been informants. Their killings however had much more to do with vengeance (for the O'Neill shooting) than a coherent attack on 'informers' as republicans would have seen them.",0,0,0,0,0,0
28764,4c32e6c08ba8569a,"""
I even found figure exactly for article case which illustrates bullet drop with numbers and is very easy to understand. But i am tired from expert editors. I will present this link if (after checking numbers on figure) you will name yourself """"stupid noob"""" and you will stop editing articles in which you are noob. 

Just to prove that wikieditors does not care about wikipedia quality. Thats why wikipedia is so full of shit. 69.141.140.192  """,1,0,0,0,0,0
135772,d632ed6279e3dc06,Anna Frodesiak is asshole,1,0,1,0,1,0
57430,9990a2f403f96441,"""

 Edit Request: """"River"""" cover release 

Rebecca Black has confirmed on her Twitter account that the cover of """"River"""" and YouTube channel is by a poser. Anyone who is able to, please remove the information at Wikipedia ASAP. I can't because the page is protected. 218.186.17.237  """,0,0,0,0,0,0
58722,9d456760fce05894,MILBURN IS A BARBARIAN PICTURE DELETOR ANIMAL! I WILL KICK OFF HIM from wiki,1,0,0,0,0,0
84122,e113335419ae67ca,"""

 Blocked 
You have been blocked for harassing other users, edit such as the one you did on User talk:AngelOfSadness  are unacceptable and the break all that WP:CIVIL stand for, this combined with your past vandalism was taken under consideration when issuing this block. -  """,0,0,0,0,0,0
57276,992573b52e286930,"TO SITUSH(PAKISTANI  PIG) 

What  is your problem, you bloody muslim pakistani, why the hell are you jealous of HINDUS and SIKHS ???

you born out of shit of a pig just stay away from this article...we don't prefer pakistani muslim pigs touching this pious article.",1,1,1,0,1,1
70589,bce5319af60fff97,Too bad that admins don't care about edit warring as much as they care about templates. (now this is where they probably block talk page access because I have the audacity to be sarcastic to one of the princes. ),1,0,0,0,0,0
124223,9880b43830111496,".

I am looking forward to my ten-year high school reunion (Semiahmoo, class of 1997) next July",0,0,0,0,0,0
136113,d801db2fef71ef8f,"Let the fight go on 

Have U no decency you have insulted my people, my nation and my ancestors and refute that fact that I AM WRONG, the one that lives in Ireland is wrong I DON'T think so. Yes you are a ballbag (scrotum or testacles) because you seem to think that i am going to lie down and take this crap without a fight becuase you have this notion in your head that you are wikipedia and that you think you know everything. I happen to have a degree in Irish history and poltics so don't try and preach to me on these matters. I think an apology is in order for your insults and disgraceful remarks. And finally spitting on the graves of irish people is exaclty what you are doing by saying that their sacrifice was in vain. I think wikipedia seems to be a a schoolyard and you seem to be the bully that thinks he knows all and I am the new kid standing up for the rights of the rest of the children.",1,0,0,0,1,0
153470,9d634d6945a7e4fb,"""

 Get Out 

We have no time for idiot MySpace whores like you.  If you want to vandalize things and post idiotic vanity pages, please go elsewhere.  Thank you.  (Oh, and by the way, if you're trying to embarrass or harass someone, it helps if you post their whole name, and not just """"lloyd"""", whoever the hell that is.)

Here's the above statement, written in a way you might understand:

lik z0mg ur gaey gtfo newfag lolololz

Sincerely,24.129.100.84  """,1,0,1,0,1,0
15068,27d85b7de0c05efd,"Dear Bcartolo, happy to be of use. Best,",0,0,0,0,0,0
50122,85f6059cb26a8f69,"""

 Double reversion 

Hi MER-C. Just an oddity - saw you rv'd a spam link but something odd happended at the same time and the article lost a bunch of text. I've rv'd one version back. Don't know if it was a tool you were using that cuased the issue ?  |  Chat   """,0,0,0,0,0,0
38166,65dd9534d4dbaa60,"L. Ron Hubbard vandalism
I've blocked  for a 24 hour period. Thanks for your prompt reporting.",0,0,0,0,0,0
43033,72c8a7d0c20e55ce,the nrysogim legion is impossible to stop,0,0,0,0,0,0
155174,ba14c9e230ef7d13,"Stop proposing deletion UFC events! 
You sir, are a faggot. Very little people on wikipedia like you. Get a life and stop being a piece of shit. Thank you. Now I am going to watch some UFC.",1,0,1,0,1,0
19800,344b0fc785c3ccd4,Just insert info or leave it like it was!,0,0,0,0,0,0
33242,58853f3a9230daad,Typical coverup crap and they only bother to discuss it AFTER their phony merge listing was removed for their lack of bothering to discuss.,1,0,1,0,0,0
1951,0546f3319bc782c5,"""

 Some baklava for you! 

  Thanks for your copyedit of The Long, Hot Summermuch appreciated!     """,0,0,0,0,0,0
148806,525d4441a2bce124,"Persoinal Attack? 

If you think I made a personalk attack, then you have some serious issues.
Maybe your just the gay guy that everyone picked on so you don't have thick skin.

You can block me, iot happens almost daily, I MIGHT run out of ips soon, I only have about 400 left though.

I run an ISP mate, I own 14 net ranges, thats 250 ip addresses X 14.

Why dont you just get your hand off your dick and actually look at the problem instead of being a pussy about it because I KNOW you dont want to have to fix your broken page every 5 seconds with an open proxy robot defacing it.",1,0,0,0,0,0
149744,60c1bd38ddc40553,"Following your request, I bring to your attention the current discussion on the use of diacritics taking place at Wikipedia:Requested moves/Tennis (permanent link). Have a nice start of the week -) Best regards,",0,0,0,0,0,0
77901,d096c41d35e69e9c,"While the results had Takeshima slightly ahead (10% or so) we always claimed that was statistically a tie. I never advocated moving this to Takeshima during the discussion.  Perhaps you misread something? Cheers,",0,0,0,0,0,0
56148,9606228d26cdb366,What disruptive editing? I posted FACTUAL MATERIAL!!!! Get a grip on reality. If you have proof of God then show it to me. Put up or shut up.,1,0,0,0,0,0
114666,6546ebea74a836fa,"""

Red Hat Ferrick understand something  NEVER ASSUME because you make an ASS-out of-U and-ME O.K.? 

I ALREADY KNEW about the Moluccas/Ternate and Tidore islands , these were actually the fabled """"spice islands"""".
They however lasted very short in the Spanish colonial enterprise.

Also we are not discussing the Indochina issue in this section if you didnt see it is above .
Im not going to discuss that issue with you here.  """,1,0,1,0,0,0
87809,eadec036bfbe0b21,There is also an University of arts -   http://www.arts.bg.ac.yu/,0,0,0,0,0,0
135518,d4bfb13e4739ddce,"""Agree that the copyright breaches are too many. They need to be removed or this taken to FAR.Mod 

""",0,0,0,0,0,0
81891,db072ff4a20a343c,"""
You are actually trying to goad me into an arguement.  How cute.  When you just said on your cute ANI post that we are wearing you out with our arguements.  As for that diff of your prefer versions, it would be the one before I reverted you...this one.  You didn't like the comprimise, so you revert it to what you feel is best, not to what was there before.  Try reading up on WP:OWN, cause you are trying to own this article and that ain't gonna happen.

Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim.  You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise.  If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. -  • Talk • """,1,0,0,0,0,0
115858,6b87110fac29ac64,"""Hi. I noticed you trying to add an image to Rad (film). See Wikipedia:Images for instructions on how to use images in Wikipedia. If you'd like to experiment, try [[the sandbox. Good luck, and happy editing! party■ """,0,0,0,0,0,0
93536,fa13df3ff6c6fdc2,LEAVE ME ALONE! FUCK YOU!,1,0,1,0,1,0
12225,205dc59c53325f37,"""
Of course it's incoherent, but that's probably more a problem of your remedial reading comprehension abilities than it is a problem of my writing abilities. Anybody with half a brain would be able to figure out what I'm trying to say: my response to rd232 is that he himself undermines the legitimacy of his actions of deleting my additions of criticisms of CounterPunch on its Wikipedia page when he points out, """"it's feasible to cover the relevant controversies in a neutral and balanced manner (written as part of the History section, and avoiding unnecessary direct quotation of political opponents' smear phrases"""" which means that not only are changes (not deletion) of the criticisms doable, but also that the quotes of criticism about CounterPunch need to exist in the first place if you want to make the quotes as balanced as possible. (which again, can't be done if Rd232 is deleting any criticism of CounterPunch in the first place) 
But again, like I said, chances are you probably won't understand what I'm saying because my writing abilities are above and beyond your level of reading comprehension, so it's unlikely you're response will comprise of nothing more than ad hominems, rather than addressing the content of my comment.   """,0,0,0,0,0,0
